Player_ID,Age,Game_Genre,PlayTime_Hours,Sleep_Hours,Energy_Drinks,Screen_Brightness,Blue_Light_Filter,APM,Heart_Rate_BPM,HRV_Score,Reaction_Time_ms,Match_Outcome
PL_184989,20,MOBA,5.64,7.27,0,19.0,No,239,84,76.01,236.75,Win
PL_184990,27,MOBA,4.5,8.74,0,29.6,No,269,81,89.47,263.78,Loss
PL_184991,24,FPS,1.59,5.74,1,28.1,No,110,82,100.0,286.92,Loss
PL_184992,24,MOBA,1.86,5.65,0,10.2,Yes,198,82,100.0,282.58,Loss
PL_184993,23,FPS,1.36,5.55,0,18.8,No,189,76,100.0,265.78,Loss
PL_184994,23,FPS,3.06,7.99,3,82.9,Yes,136,84,92.55,259.01,Loss
PL_184995,24,FPS,1.26,6.67,0,85.1,Yes,185,80,84.76,249.08,Win
PL_184996,27,Fighting,3.02,4.83,0,61.7,Yes,246,89,87.4,265.58,Loss
PL_184997,22,Fighting,0.53,4.66,3,92.3,No,385,103,79.96,285.27,Loss
PL_184998,24,Fighting,1.19,8.26,4,86.0,No,356,100,94.55,242.51,Win
PL_184999,29,FPS,6.99,6.84,3,64.3,No,94,84,55.52,291.53,Win
PL_185000,21,Battle Royale,0.94,7.77,1,30.6,Yes,106,76,80.63,243.75,Loss
PL_185001,26,Battle Royale,1.24,6.2,0,62.3,Yes,109,72,100.0,266.59,Win
PL_185002,21,FPS,5.72,4.58,1,76.7,Yes,183,85,97.69,283.75,Win
PL_185003,26,Battle Royale,0.59,6.86,2,31.3,No,158,92,90.41,250.88,Loss
PL_185004,16,Fighting,1.56,5.92,0,76.8,No,288,93,100.0,268.75,Win
PL_185005,23,FPS,1.5,7.06,2,32.4,No,187,81,87.36,287.86,Win
PL_185006,26,FPS,1.69,5.58,1,40.7,No,118,80,100.0,252.26,Win
PL_185007,22,MOBA,0.5,7.08,3,35.7,Yes,208,107,90.16,235.27,Loss
PL_185008,25,Battle Royale,1.45,5.84,0,34.3,No,94,74,100.0,260.39,Loss
PL_185009,19,FPS,5.07,7.04,1,37.2,Yes,120,88,72.98,268.49,Loss
PL_185010,18,MOBA,3.55,6.47,0,24.8,No,247,81,88.48,267.36,Loss
PL_185011,23,FPS,3.01,6.53,3,78.1,Yes,162,73,79.12,245.15,Win
PL_185012,20,FPS,0.56,7.38,0,96.3,No,206,77,91.4,216.35,Win
PL_185013,27,FPS,0.63,5.69,1,36.2,No,128,83,85.11,246.9,Win
PL_185014,21,MOBA,0.5,8.62,0,53.8,No,273,79,100.0,219.18,Loss
PL_185015,30,Battle Royale,3.96,3.64,1,60.4,No,73,78,74.97,293.94,Win
PL_185016,19,MOBA,1.28,9.07,1,89.7,No,164,82,75.76,215.47,Loss
PL_185017,17,FPS,4.38,9.71,0,38.8,No,142,71,90.53,249.23,Loss
PL_185018,18,FPS,0.5,7.79,2,59.9,No,176,84,86.02,247.47,Loss
PL_185019,23,Battle Royale,5.07,5.81,1,63.4,Yes,107,68,77.68,274.6,Loss
PL_185020,23,Battle Royale,3.55,7.88,1,54.1,No,77,73,82.58,271.29,Loss
PL_185021,24,MOBA,1.42,5.05,0,59.3,No,229,79,98.12,281.6,Loss
PL_185022,22,Fighting,3.1,7.36,0,52.2,No,397,84,93.32,255.11,Win
PL_185023,16,FPS,7.87,5.46,0,19.2,Yes,99,67,68.69,257.83,Win
PL_185024,21,FPS,1.91,5.81,2,83.7,No,153,89,95.13,247.15,Win
PL_185025,22,MOBA,0.62,5.81,0,39.7,Yes,331,80,87.05,259.48,Loss
PL_185026,25,FPS,6.18,6.59,0,43.8,No,136,71,91.46,284.26,Win
PL_185027,22,MOBA,0.5,6.9,3,96.8,No,313,97,94.67,300.54,Win
PL_185028,24,FPS,2.03,7.09,0,43.9,No,140,87,86.7,246.69,Win
PL_185029,16,Battle Royale,0.51,6.04,0,97.8,Yes,114,66,97.32,239.98,Loss
PL_185030,21,FPS,0.5,6.71,1,59.4,No,191,82,93.15,232.88,Loss
PL_185031,20,FPS,8.46,6.06,1,82.6,Yes,99,84,70.04,266.38,Loss
PL_185032,23,MOBA,6.72,7.26,3,18.1,No,236,98,89.62,292.3,Loss
PL_185033,25,MOBA,1.86,9.65,0,22.5,Yes,263,80,100.0,255.81,Loss
PL_185034,18,MOBA,3.01,7.05,1,70.0,Yes,211,98,93.44,278.34,Win
PL_185035,22,Fighting,0.91,8.1,1,95.2,No,328,89,96.55,255.19,Loss
PL_185036,22,MOBA,0.75,4.81,0,14.3,Yes,244,87,93.48,272.63,Win
PL_185037,18,FPS,3.41,6.75,1,,Yes,201,87,,280.41,Loss
PL_185038,16,MOBA,1.67,3.49,3,36.4,No,292,88,96.36,314.63,Loss
PL_185039,25,MOBA,2.3,4.36,0,35.5,Yes,260,82,83.36,277.01,Win
PL_185040,27,FPS,12.0,8.55,0,77.1,Yes,76,84,65.59,292.21,Loss
PL_185041,22,MOBA,1.87,2.29,1,27.7,Yes,236,95,76.03,294.98,Loss
PL_185042,26,Battle Royale,3.53,8.74,2,45.5,Yes,126,80,99.61,259.99,Win
PL_185043,32,FPS,3.74,7.0,0,58.7,No,199,79,90.11,277.01,Loss
PL_185044,22,MOBA,4.48,8.47,3,48.9,Yes,308,91,80.13,265.48,Loss
PL_185045,20,FPS,2.47,5.69,0,47.3,No,110,79,82.74,251.8,Loss
PL_185046,23,FPS,3.77,6.23,1,55.7,No,153,81,88.26,261.86,Win
PL_185047,24,FPS,2.75,4.69,1,51.8,No,141,86,85.6,262.12,Loss
PL_185048,23,FPS,0.67,8.08,3,96.7,No,173,89,99.06,268.62,Loss
PL_185049,21,FPS,1.56,6.13,3,37.8,No,182,88,85.3,274.83,Win
PL_185050,23,MOBA,3.01,9.79,1,40.6,Yes,228,100,81.26,243.04,Loss
PL_185051,24,FPS,0.75,7.44,3,61.0,No,99,86,100.0,247.42,Loss
PL_185052,22,FPS,0.73,6.16,1,100.0,No,180,86,90.72,260.49,Win
PL_185053,29,Fighting,4.98,6.13,1,70.0,No,244,79,77.21,289.16,Loss
PL_185054,27,FPS,0.5,7.16,3,53.8,No,198,77,100.0,252.25,Loss
PL_185055,19,MOBA,1.34,5.1,2,13.0,No,248,100,82.97,241.3,Loss
PL_185056,20,FPS,8.26,6.43,0,60.9,No,111,78,66.63,297.06,Loss
PL_185057,19,Fighting,1.85,6.25,1,25.4,No,378,97,82.11,238.99,Win
PL_185058,28,MOBA,7.09,7.59,1,20.6,No,190,78,87.23,293.39,Loss
PL_185059,22,Battle Royale,2.47,4.16,0,65.5,Yes,103,67,89.65,289.54,Win
PL_185060,24,MOBA,11.7,7.89,0,88.6,No,243,84,68.99,284.81,Loss
PL_185061,20,Fighting,0.5,5.78,2,71.8,No,420,104,,234.28,Loss
PL_185062,20,MOBA,4.91,4.28,1,64.6,No,265,97,57.37,306.95,Win
PL_185063,22,Fighting,0.5,8.23,0,79.0,No,289,86,67.68,243.79,Win
PL_185064,27,MOBA,1.05,5.81,2,,No,350,95,78.29,290.36,Win
PL_185065,25,MOBA,0.74,6.79,0,66.7,Yes,262,79,100.0,259.6,Loss
PL_185066,24,MOBA,5.09,5.83,1,13.2,No,137,77,71.43,283.43,Loss
PL_185067,20,FPS,1.6,6.75,0,68.0,No,177,60,87.3,244.51,Loss
PL_185068,23,Battle Royale,5.69,9.03,1,80.5,Yes,89,84,85.09,254.38,Win
PL_185069,21,Battle Royale,5.53,6.96,1,15.7,No,86,81,83.21,276.73,Loss
PL_185070,28,MOBA,1.7,5.76,0,77.8,Yes,315,110,85.03,268.24,Loss
PL_185071,17,FPS,2.71,8.38,0,71.1,Yes,168,74,94.57,225.39,Win
PL_185072,25,FPS,0.5,3.84,0,,No,241,81,81.81,261.43,Win
PL_185073,23,MOBA,4.32,6.89,0,16.4,No,203,88,77.95,286.06,Win
PL_185074,20,MOBA,0.5,8.12,0,80.8,Yes,207,77,79.89,240.09,Win
PL_185075,30,MOBA,0.84,4.97,0,58.6,No,247,90,85.03,281.86,Loss
PL_185076,16,Fighting,3.47,5.48,0,33.3,Yes,296,81,75.51,280.23,Win
PL_185077,22,Fighting,3.91,5.54,4,55.1,No,289,97,81.83,270.05,Win
PL_185078,25,MOBA,0.98,7.3,3,21.7,No,278,91,93.21,237.86,Win
PL_185079,28,FPS,0.82,9.15,1,56.8,No,183,78,91.35,251.12,Win
PL_185080,28,FPS,3.37,5.84,0,92.5,No,151,68,75.24,302.24,Loss
PL_185081,21,MOBA,1.78,8.82,0,54.6,No,336,91,100.0,243.02,Loss
PL_185082,34,MOBA,1.96,2.39,0,20.0,Yes,244,91,92.34,299.1,Loss
PL_185083,28,FPS,2.83,7.37,2,87.5,No,134,97,69.48,273.31,Win
PL_185084,20,FPS,4.05,8.04,3,75.6,No,115,91,73.42,253.13,Loss
PL_185085,30,MOBA,10.06,6.09,0,55.9,No,207,93,62.55,291.64,Loss
PL_185086,25,Battle Royale,1.45,8.04,1,44.8,No,124,75,88.48,240.8,Loss
PL_185087,17,MOBA,0.5,5.26,0,69.9,Yes,177,84,100.0,267.51,Loss
PL_185088,24,FPS,2.0,6.54,1,18.9,No,158,78,86.85,225.73,Loss
PL_185089,21,FPS,2.43,7.5,2,33.5,Yes,170,90,83.2,255.4,Win
PL_185090,23,MOBA,1.37,8.01,1,40.4,Yes,267,94,100.0,259.06,Loss
PL_185091,16,MOBA,0.5,5.18,0,69.9,No,193,96,99.98,261.62,Win
PL_185092,20,Fighting,3.8,7.03,1,69.0,Yes,270,94,73.89,257.6,Loss
PL_185093,24,MOBA,3.61,6.51,2,82.0,No,190,84,97.54,231.57,Win
PL_185094,23,FPS,1.92,6.82,1,25.9,No,91,81,87.63,262.23,Loss
PL_185095,17,FPS,2.72,9.18,0,51.1,Yes,154,84,82.7,212.41,Win
PL_185096,24,MOBA,4.77,7.67,2,44.0,Yes,237,80,93.87,242.95,Win
PL_185097,31,FPS,1.87,6.92,0,63.1,No,147,66,100.0,274.42,Loss
PL_185098,25,Battle Royale,2.8,6.98,0,72.3,No,108,69,87.68,255.97,Loss
PL_185099,20,MOBA,2.67,4.58,0,76.7,No,277,94,84.01,248.94,Loss
PL_185100,28,FPS,1.42,7.1,1,52.0,No,222,76,100.0,261.41,Loss
PL_185101,16,Fighting,1.62,7.02,1,87.0,Yes,324,91,100.0,260.9,Win
PL_185102,19,FPS,1.63,5.34,0,63.6,No,135,75,86.35,257.99,Win
PL_185103,20,MOBA,0.91,4.23,1,98.4,No,249,96,90.07,271.99,Loss
PL_185104,28,FPS,3.8,7.76,1,16.9,No,137,84,100.0,252.04,Loss
PL_185105,23,FPS,1.84,5.12,1,24.3,No,170,82,94.88,278.67,Loss
PL_185106,18,MOBA,0.5,8.98,1,73.0,No,308,87,90.35,244.42,Win
PL_185107,20,Battle Royale,3.45,7.85,2,12.9,No,121,69,88.83,246.94,Win
PL_185108,25,FPS,2.54,6.16,0,34.9,Yes,166,84,83.73,271.57,Loss
PL_185109,27,FPS,0.8,4.36,1,71.3,No,172,97,67.05,263.87,Loss
PL_185110,30,MOBA,0.85,4.55,3,47.8,No,258,88,90.8,284.58,Win
PL_185111,28,FPS,3.68,9.77,3,37.9,No,149,80,100.0,260.99,Win
PL_185112,24,FPS,1.57,6.38,1,58.5,No,143,90,75.12,277.73,Loss
PL_185113,27,MOBA,3.32,7.31,2,32.0,No,297,89,76.89,287.21,Loss
PL_185114,24,FPS,4.76,5.58,0,69.8,No,140,73,72.12,274.81,Win
PL_185115,22,FPS,5.8,6.89,2,25.7,No,201,94,86.79,276.44,Loss
PL_185116,21,FPS,0.5,7.96,2,58.0,No,209,74,100.0,260.7,Win
PL_185117,23,MOBA,10.08,8.97,0,54.8,Yes,298,83,68.7,279.97,Loss
PL_185118,19,FPS,2.44,6.55,1,72.7,Yes,168,83,,272.06,Loss
PL_185119,27,MOBA,1.2,8.53,0,45.9,No,193,76,87.15,266.56,Win
PL_185120,24,FPS,2.57,10.77,0,89.4,Yes,175,70,99.49,254.94,Win
PL_185121,20,MOBA,3.17,6.56,3,38.0,No,291,88,93.92,236.73,Win
PL_185122,19,MOBA,1.08,2.0,0,33.2,Yes,274,90,76.45,260.12,Loss
PL_185123,26,FPS,7.9,4.72,0,15.2,No,133,72,62.92,305.61,Loss
PL_185124,23,MOBA,3.79,5.13,1,36.3,No,326,86,89.98,256.02,Win
PL_185125,21,MOBA,1.09,4.92,0,26.2,No,368,80,65.05,270.41,Win
PL_185126,24,MOBA,2.12,8.09,1,40.9,No,187,90,91.16,256.59,Loss
PL_185127,23,Battle Royale,1.65,9.58,0,56.0,No,126,67,94.05,257.95,Win
PL_185128,20,MOBA,0.5,7.62,2,47.7,Yes,233,94,98.32,235.54,Loss
PL_185129,30,Battle Royale,3.76,8.76,0,97.0,No,84,65,100.0,258.86,Win
PL_185130,19,FPS,0.69,5.12,3,31.9,No,198,106,85.62,278.41,Loss
PL_185131,19,MOBA,2.87,5.43,0,94.3,No,243,73,87.64,273.25,Win
PL_185132,17,MOBA,0.84,6.69,0,61.2,Yes,217,79,76.69,259.08,Win
PL_185133,19,MOBA,4.27,7.16,0,25.6,No,263,81,74.76,268.6,Loss
PL_185134,21,FPS,2.02,4.64,0,17.9,No,37,74,90.55,264.57,Win
PL_185135,19,MOBA,0.5,5.05,1,56.0,No,184,74,86.78,243.46,Win
PL_185136,21,MOBA,4.63,4.38,0,53.3,Yes,311,87,81.5,297.37,Loss
PL_185137,23,FPS,2.09,7.55,1,53.1,No,94,71,100.0,246.38,Loss
PL_185138,23,FPS,1.97,4.48,0,53.0,No,126,79,76.79,263.53,Win
PL_185139,20,MOBA,0.5,3.09,1,78.6,Yes,234,83,,305.33,Loss
PL_185140,22,Battle Royale,0.63,7.01,3,29.0,Yes,143,92,81.38,290.4,Loss
PL_185141,25,MOBA,2.46,6.67,0,30.6,No,248,87,98.86,271.43,Loss
PL_185142,29,MOBA,3.22,6.21,2,50.1,No,348,104,88.69,281.08,Win
PL_185143,18,MOBA,0.9,2.9,0,30.9,No,243,95,75.74,286.55,Loss
PL_185144,25,Battle Royale,0.5,5.94,1,10.7,Yes,125,88,100.0,261.34,Loss
PL_185145,24,Fighting,3.54,7.0,0,80.9,No,223,60,86.91,280.87,Loss
PL_185146,16,MOBA,0.57,9.0,3,,No,370,115,100.0,218.76,Loss
PL_185147,16,MOBA,0.5,8.27,0,67.4,No,221,70,100.0,251.14,Win
PL_185148,24,Fighting,2.32,6.46,0,32.9,No,323,86,91.71,266.3,Win
PL_185149,19,FPS,0.5,8.91,0,73.0,No,139,87,100.0,242.44,Win
PL_185150,22,FPS,1.56,7.78,1,80.8,Yes,170,64,100.0,241.06,Win
PL_185151,23,Fighting,1.39,5.73,2,50.5,Yes,362,92,84.88,281.7,Loss
PL_185152,29,MOBA,3.79,4.76,0,96.3,No,266,81,91.03,294.92,Win
PL_185153,28,MOBA,2.22,8.18,3,46.3,Yes,263,88,95.64,289.66,Win
PL_185154,26,MOBA,4.32,5.71,0,,Yes,291,67,81.91,276.77,Win
PL_185155,23,FPS,1.58,7.24,0,69.8,No,173,83,100.0,276.81,Win
PL_185156,28,MOBA,0.73,7.56,2,19.2,No,188,100,96.39,252.93,Loss
PL_185157,16,FPS,1.13,4.67,2,16.8,No,140,81,96.14,228.62,Loss
PL_185158,25,FPS,4.31,5.95,1,25.7,No,127,60,89.91,258.34,Win
PL_185159,18,FPS,3.15,6.83,1,16.3,No,168,80,93.48,273.66,Win
PL_185160,22,Fighting,3.83,5.31,3,37.7,Yes,398,95,84.21,276.17,Win
PL_185161,26,MOBA,5.69,6.52,0,34.2,Yes,278,74,70.28,255.54,Loss
PL_185162,22,Battle Royale,0.5,8.28,0,,Yes,80,66,100.0,257.2,Loss
PL_185163,22,FPS,0.54,4.77,1,98.6,No,158,76,65.44,257.82,Loss
PL_185164,21,MOBA,1.12,6.28,0,11.2,Yes,244,90,91.83,280.31,Loss
PL_185165,20,FPS,1.1,9.27,0,35.8,Yes,164,72,100.0,233.46,Loss
PL_185166,23,FPS,4.02,7.32,0,56.2,No,167,84,97.7,238.6,Win
PL_185167,23,Battle Royale,6.16,4.78,0,84.5,No,120,79,72.96,286.84,Win
PL_185168,20,Battle Royale,2.1,5.98,3,53.2,Yes,173,98,94.74,258.82,Loss
PL_185169,27,FPS,0.5,7.04,0,29.5,No,129,62,83.51,281.55,Loss
PL_185170,20,FPS,0.5,5.29,1,59.3,Yes,226,85,93.67,254.4,Loss
PL_185171,17,Fighting,9.67,5.38,1,25.0,Yes,236,74,74.47,292.68,Win
PL_185172,28,FPS,2.48,7.48,3,25.7,Yes,211,102,80.12,286.74,Loss
PL_185173,18,MOBA,1.26,5.98,0,51.7,No,280,76,76.55,282.78,Win
PL_185174,18,Battle Royale,0.5,6.74,1,50.2,No,191,95,,244.96,Loss
PL_185175,28,MOBA,2.91,5.72,1,29.7,No,285,88,79.6,253.64,Loss
PL_185176,27,MOBA,0.77,8.02,1,69.1,No,203,80,91.64,251.13,Loss
PL_185177,24,MOBA,0.55,3.93,0,12.6,No,256,88,95.17,253.14,Loss
PL_185178,20,FPS,8.15,7.6,2,43.2,No,154,89,64.69,279.13,Loss
PL_185179,16,FPS,2.95,3.42,1,80.5,Yes,191,99,78.56,250.28,Loss
PL_185180,29,MOBA,0.8,5.84,0,12.2,No,283,86,73.74,290.27,Win
PL_185181,25,MOBA,5.48,7.01,1,82.3,No,163,87,79.82,290.07,Win
PL_185182,20,FPS,1.36,6.14,0,47.1,Yes,160,74,100.0,249.58,Win
PL_185183,24,FPS,0.87,7.27,1,91.6,No,158,71,100.0,263.87,Win
PL_185184,17,Fighting,0.61,6.0,0,96.1,No,292,89,100.0,250.07,Loss
PL_185185,17,Battle Royale,1.63,7.28,1,66.5,No,79,84,86.23,264.9,Win
PL_185186,18,Battle Royale,4.51,6.67,2,32.1,No,106,88,88.85,269.43,Loss
PL_185187,20,FPS,2.63,5.83,0,98.1,Yes,93,79,94.57,256.53,Win
PL_185188,20,FPS,0.5,7.24,0,27.6,No,130,70,98.12,266.4,Win
PL_185189,20,MOBA,0.84,4.45,1,23.3,No,172,87,99.23,262.38,Loss
PL_185190,26,MOBA,3.36,7.35,2,50.6,No,259,85,89.19,252.5,Win
PL_185191,21,Battle Royale,3.77,2.54,3,43.8,Yes,137,98,85.8,278.06,Loss
PL_185192,21,MOBA,2.16,6.83,4,86.3,Yes,231,101,96.39,262.16,Loss
PL_185193,28,FPS,3.51,8.63,2,14.3,Yes,154,93,100.0,234.75,Win
PL_185194,20,MOBA,1.98,7.15,0,96.5,Yes,151,84,89.26,248.47,Win
PL_185195,21,Fighting,0.5,6.26,0,63.7,No,292,88,82.58,240.11,Loss
PL_185196,28,FPS,0.5,4.83,3,72.4,No,208,96,82.51,307.97,Loss
PL_185197,22,MOBA,0.5,8.47,1,74.3,Yes,172,70,90.18,241.96,Win
PL_185198,25,FPS,6.49,7.25,0,,No,98,69,63.98,268.9,Loss
PL_185199,16,Battle Royale,1.98,6.59,0,48.8,No,154,72,87.74,240.76,Loss
PL_185200,20,MOBA,0.5,5.99,1,97.0,Yes,216,84,100.0,271.47,Loss
PL_185201,22,Fighting,1.29,3.8,2,60.6,Yes,290,96,83.77,262.94,Win
PL_185202,28,FPS,3.4,4.33,0,82.4,Yes,134,66,75.16,295.19,Loss
PL_185203,21,Battle Royale,0.81,6.97,3,29.9,No,121,71,96.83,248.8,Win
PL_185204,27,Fighting,1.11,4.54,1,76.1,No,251,93,82.08,297.85,Win
PL_185205,23,MOBA,0.5,8.39,0,56.3,No,317,83,84.07,244.43,Loss
PL_185206,27,Fighting,1.87,9.15,0,74.4,No,279,81,98.42,250.47,Win
PL_185207,20,MOBA,2.87,6.85,3,39.6,Yes,187,86,90.54,243.31,Loss
PL_185208,20,MOBA,0.5,5.7,0,98.1,Yes,218,75,100.0,263.71,Win
PL_185209,21,Fighting,1.06,6.56,1,17.2,No,315,100,89.92,264.47,Win
PL_185210,20,FPS,2.33,7.28,2,12.1,No,152,92,96.32,245.25,Win
PL_185211,24,MOBA,4.31,5.71,1,23.4,No,184,73,86.08,278.81,Loss
PL_185212,24,MOBA,0.5,8.25,0,18.5,Yes,183,75,100.0,265.42,Loss
PL_185213,24,MOBA,0.5,5.09,1,65.8,No,216,80,77.33,272.55,Win
PL_185214,16,Fighting,2.85,5.26,3,81.2,No,250,92,91.34,259.69,Win
PL_185215,23,Battle Royale,1.04,7.7,1,34.2,No,115,78,95.68,231.44,Loss
PL_185216,24,FPS,10.0,7.74,1,73.5,No,127,85,68.14,262.42,Loss
PL_185217,18,MOBA,4.86,5.41,0,10.8,No,210,82,68.9,246.73,Loss
PL_185218,27,MOBA,8.06,4.59,3,87.5,Yes,248,87,,279.25,Loss
PL_185219,24,MOBA,0.59,7.2,2,23.7,No,290,101,84.1,252.25,Win
PL_185220,18,FPS,1.35,5.25,1,48.4,No,192,89,87.41,284.12,Win
PL_185221,25,Fighting,7.46,5.23,1,48.3,No,211,80,69.29,291.57,Win
PL_185222,21,Battle Royale,6.18,6.99,1,17.3,No,120,83,70.03,260.23,Loss
PL_185223,21,MOBA,0.5,8.32,0,15.8,Yes,220,78,100.0,249.68,Loss
PL_185224,18,FPS,0.5,8.21,0,92.0,No,161,64,96.58,225.66,Win
PL_185225,21,FPS,0.99,5.75,0,48.8,No,188,79,75.84,251.0,Loss
PL_185226,27,FPS,2.44,5.58,2,44.5,Yes,219,95,75.87,266.23,Loss
PL_185227,24,MOBA,0.66,6.26,0,73.4,Yes,220,82,96.6,270.69,Loss
PL_185228,19,MOBA,6.59,4.52,0,86.2,No,183,88,72.56,284.41,Loss
PL_185229,25,MOBA,4.02,6.05,1,22.0,No,207,86,82.25,246.11,Loss
PL_185230,19,FPS,0.5,6.84,1,95.5,No,200,88,100.0,252.75,Win
PL_185231,21,Battle Royale,7.72,9.07,0,68.4,No,93,63,80.21,284.83,Win
PL_185232,18,Battle Royale,6.34,6.66,0,72.9,Yes,96,79,83.67,261.81,Loss
PL_185233,17,MOBA,0.5,6.74,2,12.9,Yes,344,103,96.33,259.14,Win
PL_185234,26,Battle Royale,1.96,7.44,2,94.6,No,161,93,84.97,252.93,Loss
PL_185235,22,FPS,1.28,5.96,1,43.8,No,214,97,,315.7,Win
PL_185236,20,FPS,2.14,6.64,0,74.6,Yes,163,92,78.9,249.03,Loss
PL_185237,25,FPS,0.5,6.87,0,96.9,Yes,70,72,100.0,268.56,Win
PL_185238,20,Battle Royale,1.5,7.5,2,28.1,No,148,102,97.82,265.88,Loss
PL_185239,29,Fighting,0.5,8.4,0,33.1,No,380,80,100.0,260.45,Win
PL_185240,19,Fighting,3.54,6.73,0,93.4,No,251,92,88.77,262.39,Loss
PL_185241,18,Battle Royale,0.5,4.83,0,27.6,No,133,67,82.47,231.7,Win
PL_185242,20,MOBA,0.5,9.58,0,,No,290,86,100.0,226.31,Loss
PL_185243,18,MOBA,5.35,5.78,1,84.2,Yes,243,88,63.65,271.88,Loss
PL_185244,25,MOBA,2.7,6.16,3,69.2,No,264,94,98.07,270.08,Loss
PL_185245,21,FPS,2.93,8.73,0,59.6,No,161,61,100.0,249.11,Win
PL_185246,20,Battle Royale,2.0,6.33,0,70.8,No,70,74,86.56,250.46,Loss
PL_185247,20,FPS,2.82,7.34,0,75.5,Yes,131,84,90.87,275.82,Win
PL_185248,16,Battle Royale,1.54,7.35,1,30.2,Yes,150,91,100.0,257.51,Loss
PL_185249,16,FPS,0.5,5.19,0,40.8,Yes,154,86,92.44,253.48,Loss
PL_185250,27,MOBA,2.93,7.43,0,31.8,No,296,89,84.29,310.0,Win
PL_185251,25,MOBA,0.5,6.93,3,,No,193,88,100.0,289.11,Win
PL_185252,26,FPS,2.5,7.05,0,67.3,Yes,126,84,80.98,261.94,Loss
PL_185253,29,FPS,0.5,6.71,0,66.0,Yes,163,84,87.92,268.58,Win
PL_185254,28,FPS,0.5,9.66,0,80.2,Yes,140,90,91.01,252.81,Loss
PL_185255,25,MOBA,0.5,4.29,1,41.4,No,212,88,93.12,286.06,Loss
PL_185256,19,MOBA,2.65,6.78,2,26.6,No,313,103,85.59,246.53,Loss
PL_185257,30,FPS,7.85,4.11,0,43.2,No,108,66,86.68,312.43,Loss
PL_185258,18,MOBA,4.5,7.04,2,58.2,No,216,82,76.29,246.3,Win
PL_185259,23,MOBA,0.5,5.57,0,17.7,No,193,80,100.0,255.97,Win
PL_185260,18,Battle Royale,1.01,5.41,1,40.5,No,137,78,77.48,245.78,Loss
PL_185261,24,MOBA,2.0,5.97,1,53.4,No,241,95,89.08,246.76,Loss
PL_185262,25,MOBA,0.55,7.74,1,20.3,Yes,204,73,100.0,245.77,Win
PL_185263,20,FPS,0.5,6.23,1,70.9,No,162,72,96.8,265.67,Loss
PL_185264,16,MOBA,4.99,4.64,0,28.9,No,240,84,61.06,260.24,Win
PL_185265,22,FPS,0.5,8.2,0,97.5,No,167,76,100.0,241.18,Loss
PL_185266,30,MOBA,1.45,7.1,0,78.0,Yes,260,86,88.54,258.12,Win
PL_185267,30,MOBA,4.91,7.62,1,30.2,No,263,85,78.4,289.46,Loss
PL_185268,24,MOBA,1.58,5.89,2,58.7,Yes,146,71,81.92,243.09,Win
PL_185269,22,Battle Royale,4.14,8.53,0,35.2,Yes,102,75,79.33,242.03,Win
PL_185270,31,MOBA,2.68,7.66,2,89.2,No,284,104,64.5,279.57,Win
PL_185271,27,MOBA,0.5,7.19,0,50.4,No,207,77,61.45,263.17,Loss
PL_185272,27,FPS,1.05,6.54,2,29.5,No,176,98,78.43,237.81,Win
PL_185273,26,FPS,0.5,5.66,3,45.8,No,197,83,90.77,258.07,Win
PL_185274,25,MOBA,12.0,3.76,3,88.1,No,281,119,40.37,317.53,Win
PL_185275,17,MOBA,3.36,7.07,1,92.2,Yes,270,89,86.13,261.76,Win
PL_185276,21,Battle Royale,5.67,6.19,2,49.2,No,107,93,77.76,247.55,Loss
PL_185277,25,MOBA,0.5,8.17,2,61.7,No,280,88,93.46,230.36,Loss
PL_185278,23,MOBA,2.32,6.32,1,97.1,Yes,189,101,77.61,274.15,Loss
PL_185279,22,Fighting,5.24,5.73,0,96.6,No,293,81,100.0,260.79,Win
PL_185280,17,MOBA,3.68,6.48,2,39.5,Yes,195,86,82.3,251.48,Loss
PL_185281,21,Battle Royale,1.76,8.24,1,35.6,Yes,132,65,100.0,210.19,Loss
PL_185282,22,MOBA,2.17,7.16,1,49.9,Yes,199,92,87.28,243.16,Loss
PL_185283,18,Fighting,0.5,6.74,2,85.8,No,313,84,78.25,234.67,Loss
PL_185284,26,FPS,4.02,7.88,1,24.8,Yes,178,92,94.76,272.55,Win
PL_185285,25,MOBA,6.02,8.03,0,35.9,No,252,87,96.68,248.78,Loss
PL_185286,20,Fighting,0.5,6.68,0,67.5,Yes,425,82,80.75,261.66,Loss
PL_185287,25,MOBA,1.78,7.54,1,77.4,No,196,85,84.31,252.52,Win
PL_185288,28,Battle Royale,2.01,4.46,3,45.6,No,202,99,88.29,250.38,Loss
PL_185289,23,FPS,6.32,8.85,2,17.6,No,134,81,74.79,297.57,Loss
PL_185290,25,MOBA,0.5,10.19,1,97.1,Yes,198,72,99.25,236.77,Loss
PL_185291,22,Battle Royale,1.01,5.64,1,95.5,No,144,77,100.0,239.53,Win
PL_185292,24,FPS,8.98,6.87,0,10.9,No,88,71,70.51,285.47,Loss
PL_185293,22,FPS,0.75,8.31,0,83.9,Yes,131,71,100.0,256.52,Loss
PL_185294,18,MOBA,0.8,4.75,0,90.4,No,311,81,92.43,260.73,Win
PL_185295,17,MOBA,4.51,6.43,0,39.9,Yes,136,73,92.0,262.59,Win
PL_185296,26,MOBA,0.5,4.9,1,67.8,Yes,245,78,100.0,246.22,Loss
