Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1212,25,4,4,26,Male,Team Sport,Strength,85,6.2,8.1,308,Medium,66,56,5.3,6.2,2.4,31.5
1212,26,5,4,26,Male,Team Sport,Strength,66,4.9,8.4,149,Medium,63,73,5.2,4.5,6,48.4
1212,27,6,4,26,Male,Team Sport,Yoga,62,3,8,0,Medium,64,67,5.9,3.8,3.5,61.3
1212,28,7,4,26,Male,Team Sport,Yoga,55,4.4,,229,High,61,66,4.3,3.6,1.8,31.7
1213,1,1,1,24,Male,Endurance,HIIT,28,9.3,5.3,359,High,48,74,3.5,6.5,3.3,29.3
1213,2,2,1,24,Male,Endurance,HIIT,29,7.3,8.5,187,Medium,45,90,5.4,3.4,6.4,98.7
1213,3,3,1,24,Male,Endurance,Cardio,83,5.8,9,136,Low,44,94,8,5.1,6.8,100
1213,4,4,1,24,Male,Endurance,HIIT,44,8.6,7.3,216,Low,49,82,5.8,5.6,4,61.7
1213,5,5,1,24,Male,Endurance,Cardio,52,4.2,8.2,0,Medium,48,89,5.7,2.3,4.1,79.1
1213,6,6,1,24,Male,Endurance,Cardio,55,4.3,5.6,300,High,48,73,3.2,2.7,1,12.2
1213,7,7,1,24,Male,Endurance,Rest,10,1.6,8.1,152,Medium,45,100,6,1.7,5,83.4
1213,8,1,2,24,Male,Endurance,Cardio,83,6.4,7.5,266,Medium,48,86,4.5,4.9,1.8,59.9
1213,9,2,2,24,Male,Endurance,HIIT,14,7.2,7.1,208,Medium,50,85,4.8,4.6,4.8,59.3
1213,10,3,2,24,Male,Endurance,Cardio,79,6.6,8.3,346,High,50,86,4.7,6,1.9,57.7
1213,11,4,2,24,Male,Endurance,Cardio,75,7.2,,357,High,51,70,2.6,6.5,1.3,16.2
1213,12,5,2,24,Male,Endurance,Cardio,72,6.1,8,246,Medium,51,80,6.7,5.6,4.2,54.6
1213,13,6,2,24,Male,Endurance,Cardio,64,6.3,8.8,227,Medium,45,85,6.5,4.7,2.4,69
1213,14,7,2,24,Male,Endurance,Yoga,69,4,7.7,158,Low,52,87,5.4,3.2,3.3,84.7
1213,15,1,3,24,Male,Endurance,Cardio,71,7.1,7.8,264,Medium,50,80,5.2,6.5,1.9,58.7
1213,16,2,3,24,Male,Endurance,Cardio,53,5.2,,0,Medium,47,79,5.9,6.3,2.9,44.3
1213,17,3,3,24,Male,Endurance,Cardio,55,5.9,7.7,0,Medium,49,80,4.5,4,2.6,65.4
1213,18,4,3,24,Male,Endurance,Cardio,50,6.3,7.1,185,Low,47,83,6.3,4.9,3.5,72.7
1213,19,5,3,24,Male,Endurance,Cardio,84,5.9,7.4,156,High,49,73,4.2,2.8,2.5,27.7
1213,20,6,3,24,Male,Endurance,Cardio,87,8,7.3,307,Medium,52,82,3,7.4,2.4,56.1
1213,21,7,3,24,Male,Endurance,Rest,33,2.3,7.7,165,Medium,51,90,4.4,1,4.7,80.3
1213,22,1,4,24,Male,Endurance,HIIT,33,6,7.9,314,High,50,84,4,4.5,1.3,62.4
1213,23,2,4,24,Male,Endurance,Cardio,53,4.7,7.7,159,Medium,49,85,4.3,4.1,3.8,73.3
1213,24,3,4,24,Male,Endurance,Cardio,57,5.9,7.1,0,Low,46,92,5,4,2,90.5
1213,25,4,4,24,Male,Endurance,Cardio,58,4.3,8.3,0,Low,48,85,6.6,4,3.2,93.7
1213,26,5,4,24,Male,Endurance,Cardio,69,5.7,7.1,227,Medium,49,77,5.2,5.8,3.1,48.9
1213,27,6,4,24,Male,Endurance,Cardio,87,6.2,7.4,318,Medium,51,85,4.5,5,4.1,58
1213,28,7,4,24,Male,Endurance,Rest,37,2.4,8,0,Low,46,104,7.7,1,6,100
1214,1,1,1,24,Female,Endurance,Cardio,64,6,7.9,297,Medium,46,91,6.6,1,7.1,100
1214,2,2,1,24,Female,Endurance,Cardio,43,6.9,7.6,0,High,47,77,4.4,3.1,4.4,61.5
1214,3,3,1,24,Female,Endurance,Cardio,56,5.3,8.3,110,Low,51,87,6.9,2.4,5.5,100
1214,4,4,1,24,Female,Endurance,HIIT,49,10,7.6,220,Medium,53,67,5.9,6.8,2.6,38.7
1214,5,5,1,24,Female,Endurance,HIIT,38,8.4,8.8,265,Medium,52,73,4.6,7.3,3.1,79.6
1214,6,6,1,24,Female,Endurance,Cardio,66,6.8,7.4,0,Medium,53,75,4.1,4.4,3.6,59.6
1214,7,7,1,24,Female,Endurance,Yoga,50,2.9,7.2,261,Medium,51,75,3.9,1,4.9,53.7
1214,8,1,2,24,Female,Endurance,HIIT,26,9.3,7.8,0,High,53,68,4.7,6.7,2.4,27.3
1214,9,2,2,24,Female,Endurance,Cardio,56,6.8,7.3,204,Medium,49,75,4.6,4.4,3,43
1214,10,3,2,24,Female,Endurance,HIIT,60,8,8.1,0,Medium,50,72,3.2,4.9,2.2,53.2
1214,11,4,2,24,Female,Endurance,HIIT,56,8,6,306,High,59,49,3.7,10,1,0
1214,12,5,2,24,Female,Endurance,Cardio,60,6.1,7.7,233,Medium,52,67,7.5,5.1,1,27.2
1214,13,6,2,24,Female,Endurance,Cardio,49,7.3,7.8,187,Medium,51,68,4.8,6.2,1.2,48.8
1214,14,7,2,24,Female,Endurance,Rest,22,1,6.8,0,Medium,54,74,6.9,2.8,4.2,42.9
1214,15,1,3,24,Female,Endurance,HIIT,33,9.1,7.6,232,Medium,52,65,5,8.6,2.7,45.9
1214,16,2,3,24,Female,Endurance,HIIT,43,10,6.1,248,Medium,53,63,5.1,8.8,3,16.2
1214,17,3,3,24,Female,Endurance,HIIT,45,8.3,7.5,233,Medium,52,69,5.6,9.1,2.2,38.7
1214,18,4,3,24,Female,Endurance,Cardio,56,7.8,8,194,High,54,62,3.9,6.3,1.5,20.9
1214,19,5,3,24,Female,Endurance,HIIT,50,8.4,6.8,243,Medium,55,59,3.7,7.5,1,9.7
1214,20,6,3,24,Female,Endurance,Cardio,66,5.8,7.7,0,Low,52,75,6.2,6.2,3.6,52.6
1214,21,7,3,24,Female,Endurance,Rest,27,1.6,7,198,Medium,52,78,3.9,2.2,2.6,40.4
1214,22,1,4,24,Female,Endurance,Cardio,67,6.6,7.9,0,High,56,67,3,4.8,3.7,33.9
1214,23,2,4,24,Female,Endurance,HIIT,46,6.4,8.1,250,Medium,52,72,4.8,4.9,1.8,47.3
1214,24,3,4,24,Female,Endurance,Cardio,42,3.4,8.2,179,Low,51,82,6.6,2.7,4,70.5
1214,25,4,4,24,Female,Endurance,Cardio,79,3.7,8.3,0,Medium,47,83,6.2,1.5,4.9,93
1214,26,5,4,24,Female,Endurance,HIIT,25,7.8,7.2,248,Medium,51,68,4.8,6,4.1,33.4
1214,27,6,4,24,Female,Endurance,Cardio,71,3.7,7.7,0,Medium,50,73,6.3,1.7,2.7,57
1214,28,7,4,24,Female,Endurance,Rest,35,2.3,7.2,162,Low,49,85,6.6,1,3.8,58
1215,1,1,1,31,Non-binary,Combat,Strength,55,7.1,,227,Medium,60,64,4.6,3.7,5.9,51.4
1215,2,2,1,31,Non-binary,Combat,Strength,53,7,7.5,0,Medium,58,70,4.6,3.7,5.7,64.8
1215,3,3,1,31,Non-binary,Combat,HIIT,31,8.5,8.1,253,Medium,58,72,5.2,4.7,4.1,66.9
1215,4,4,1,31,Non-binary,Combat,Strength,60,6.3,7.2,182,Low,60,70,5.7,4.1,4.1,40.5
1215,5,5,1,31,Non-binary,Combat,HIIT,22,8.3,7.6,251,Medium,61,60,3.8,7.5,3.6,28.2
1215,6,6,1,31,Non-binary,Combat,Cardio,71,4.7,7.2,0,Low,60,56,6,3.3,2.8,27.6
1215,7,7,1,31,Non-binary,Combat,Rest,22,2.7,6.9,182,Medium,62,63,4.9,2.4,2.9,25.1
1215,8,1,2,31,Non-binary,Combat,HIIT,41,7.9,8.4,239,Medium,56,69,5.9,6.3,5,67
1215,9,2,2,31,Non-binary,Combat,Strength,55,8,8.2,267,Medium,63,62,4.5,7.4,3.4,41.4
1215,10,3,2,31,Non-binary,Combat,Strength,54,6.6,7.1,259,Low,61,60,6.4,6.4,1.6,30.4
1215,11,4,2,31,Non-binary,Combat,Cardio,69,5.8,7.4,194,Medium,63,62,5.4,5,3.9,27.2
1215,12,5,2,31,Non-binary,Combat,HIIT,32,8.5,7.8,155,Medium,61,61,6.8,6.9,4.5,48
1215,13,6,2,31,Non-binary,Combat,Cardio,67,8.9,6.4,326,High,60,53,4.5,7.3,1.4,7.9
1215,14,7,2,31,Non-binary,Combat,Rest,12,1.6,8.1,0,Medium,57,73,7,1,4.1,57.6
1215,15,1,3,31,Non-binary,Combat,Strength,69,7.3,5.9,322,High,63,48,3.1,7.4,2.2,0
1215,16,2,3,31,Non-binary,Combat,Strength,54,7.6,,278,High,60,54,2.5,7,1,7.6
1215,17,3,3,31,Non-binary,Combat,Strength,64,6.7,7,276,High,62,52,5,6.3,1.5,5.3
1215,18,4,3,31,Non-binary,Combat,Strength,61,7.9,7.7,257,Medium,59,61,5.1,7.7,2.1,37.6
1215,19,5,3,31,Non-binary,Combat,Strength,65,9.7,8,289,High,62,51,5.1,9.6,1.3,19.1
1215,20,6,3,31,Non-binary,Combat,Yoga,69,4,6.9,165,Medium,61,56,4.4,5.1,1.4,0
1215,21,7,3,31,Non-binary,Combat,Rest,10,2.5,7.1,282,High,60,61,4.8,3.4,2.6,29.2
1215,22,1,4,31,Non-binary,Combat,HIIT,10,6.2,8,0,Medium,62,60,4.2,5.3,4,41.6
1215,23,2,4,31,Non-binary,Combat,HIIT,28,6.8,7.7,254,Low,58,63,7.2,6.2,4.4,57
1215,24,3,4,31,Non-binary,Combat,Strength,51,6.1,7.6,0,Medium,60,55,5.6,4.7,4,30.4
1215,25,4,4,31,Non-binary,Combat,HIIT,10,6.3,8.4,0,Low,56,77,7.1,6.3,6.3,69
1215,26,5,4,31,Non-binary,Combat,Strength,86,6.3,,308,High,63,50,3.4,4.9,1.2,14.4
1215,27,6,4,31,Non-binary,Combat,Yoga,62,3.3,7.6,0,Medium,58,66,5.6,1.8,4.8,58
1215,28,7,4,31,Non-binary,Combat,Yoga,63,3.2,7.9,0,Low,58,70,7,3.3,4.6,73.7
1216,1,1,1,29,Female,Strength,Strength,62,6.9,7.9,192,Low,47,96,7.2,3.2,7.8,100
1216,2,2,1,29,Female,Strength,Strength,70,8,6.9,325,Medium,52,80,5.6,6.8,6.4,54.1
1216,3,3,1,29,Female,Strength,Strength,60,6.8,8.4,0,Low,54,84,6,1.8,6.8,84.1
1216,4,4,1,29,Female,Strength,HIIT,45,7.9,7.5,205,High,60,72,4.3,6.7,1.8,46.6
1216,5,5,1,29,Female,Strength,Strength,67,8.3,5.5,264,Low,60,67,4.8,7.1,2.1,15
1216,6,6,1,29,Female,Strength,Yoga,55,2.2,7.9,271,Medium,55,89,4.8,3.3,5.2,74.8
1216,7,7,1,29,Female,Strength,Rest,20,1,7.7,119,Low,53,94,5.6,1,4.9,89.7
1216,8,1,2,29,Female,Strength,Strength,83,6.8,7.9,234,High,53,72,4.5,5.1,3.5,65.1
1216,9,2,2,29,Female,Strength,HIIT,37,9.2,8.2,0,High,58,73,4.4,6.6,3.5,31.3
1216,10,3,2,29,Female,Strength,Strength,53,8.7,7.2,232,High,57,63,3.8,6.2,1,23.6
1216,11,4,2,29,Female,Strength,Strength,69,7,6.9,209,High,58,72,4.5,7.6,2.9,15
1216,12,5,2,29,Female,Strength,Strength,71,9.2,8.2,188,Medium,58,72,5.9,8,1.8,54
1216,13,6,2,29,Female,Strength,Strength,63,7.6,8.7,225,Low,55,77,6.3,7.5,2.5,68.9
1216,14,7,2,29,Female,Strength,Yoga,54,3.4,7.5,230,High,58,71,5,2.9,2,28.7
1216,15,1,3,29,Female,Strength,Strength,52,7.3,7.5,0,Medium,57,75,4.1,7.1,3.6,46.8
1216,16,2,3,29,Female,Strength,HIIT,36,10,7.9,0,High,60,60,3.7,8.2,1.8,36.4
1216,17,3,3,29,Female,Strength,Strength,50,7.9,6.3,340,High,61,60,2.6,8.1,1,0
1216,18,4,3,29,Female,Strength,Strength,62,6.9,7.2,337,Medium,62,67,5,6.3,1.3,21.8
1216,19,5,3,29,Female,Strength,Strength,57,10,6.8,298,High,62,60,4.5,9.8,1,2.4
1216,20,6,3,29,Female,Strength,Yoga,67,4,7.6,283,High,62,67,5,6.3,1,27.6
1216,21,7,3,29,Female,Strength,Yoga,74,4.4,7.4,153,Medium,58,72,6.7,4,1,41.5
1216,22,1,4,29,Female,Strength,Strength,51,7.5,7.7,0,Low,60,73,5.6,6.7,3.5,41.7
1216,23,2,4,29,Female,Strength,Strength,65,6.5,7.8,276,Medium,58,74,5.5,7.3,1.3,45.1
1216,24,3,4,29,Female,Strength,Strength,61,6.8,8.7,179,Medium,57,78,6.7,4.4,3.4,85.1
1216,25,4,4,29,Female,Strength,HIIT,41,7,7.8,278,Medium,55,75,5.1,7.6,2.4,56.5
1216,26,5,4,29,Female,Strength,Strength,66,6.6,8,254,Medium,58,76,5.9,4.5,2.3,52.7
1216,27,6,4,29,Female,Strength,Strength,60,5.9,8.2,254,Medium,59,72,6.4,7.1,2.2,64.3
1216,28,7,4,29,Female,Strength,Rest,21,1.3,7.7,0,Low,55,85,7.1,3.3,5.4,65.2
1217,1,1,1,33,Male,Strength,Strength,62,7.1,7.3,289,High,58,65,5.4,2.5,5.9,47.3
1217,2,2,1,33,Male,Strength,Strength,84,6.6,7.4,285,Medium,56,65,7,4.4,5.1,40.7
1217,3,3,1,33,Male,Strength,Strength,55,7.5,7.6,181,Medium,56,68,5.8,4.2,6.5,69.6
1217,4,4,1,33,Male,Strength,Strength,68,7.5,7.4,194,Medium,60,58,4.7,5.7,2.6,27.3
1217,5,5,1,33,Male,Strength,Strength,71,7.7,7.5,0,Medium,56,73,8.1,4.5,3.8,58.2
1217,6,6,1,33,Male,Strength,Yoga,60,3.8,7.4,182,Medium,59,68,4,2.2,4,49.8
1217,7,7,1,33,Male,Strength,Rest,16,3.3,6.9,244,Medium,58,68,4.4,2.2,2.1,43
1217,8,1,2,33,Male,Strength,Strength,81,8.5,6,223,Medium,61,55,5.5,6.4,2.2,2.2
1217,9,2,2,33,Male,Strength,Strength,40,7.4,7.5,227,Medium,57,62,5.5,4.9,4.4,18.6
1217,10,3,2,33,Male,Strength,Strength,52,8,8.9,183,Low,56,65,7.4,5.9,4.9,72.7
1217,11,4,2,33,Male,Strength,HIIT,43,10,7.7,281,Medium,58,60,5.6,7.6,2.6,26.3
1217,12,5,2,33,Male,Strength,Strength,54,6.7,6.9,293,High,62,42,4.1,6.8,1,0
1217,13,6,2,33,Male,Strength,Strength,54,9.4,6.5,284,Medium,62,47,3.8,9.2,1,0
1217,14,7,2,33,Male,Strength,Yoga,49,2.8,7,192,Medium,59,54,5.5,3.9,3,3.3
1217,15,1,3,33,Male,Strength,Strength,56,8.9,,0,High,64,37,4,6.8,1,0
1217,16,2,3,33,Male,Strength,HIIT,43,9.4,,361,High,65,39,4,8.4,1,0
1217,17,3,3,33,Male,Strength,Strength,76,8,6.9,220,Medium,60,53,4.6,6.5,1,1.2
1217,18,4,3,33,Male,Strength,Strength,66,6.9,7.9,286,High,61,43,3.8,7.1,1,0
1217,19,5,3,33,Male,Strength,Strength,78,8.9,5.8,271,Medium,61,49,4.5,6.2,1,0
1217,20,6,3,33,Male,Strength,Strength,48,6.9,7.2,0,Medium,63,60,4.2,5.2,1.7,15.5
1217,21,7,3,33,Male,Strength,Yoga,56,2.4,8.3,35,Medium,54,68,6.7,2.3,3.6,41.7
1217,22,1,4,33,Male,Strength,Strength,81,7,,0,High,63,51,5.6,5.1,1.8,0
1217,23,2,4,33,Male,Strength,Strength,77,7.6,6.6,0,Medium,62,47,3.8,6.9,1.3,0
1217,24,3,4,33,Male,Strength,Strength,82,5.3,7.1,156,Medium,58,69,3.9,5.2,3,22.5
1217,25,4,4,33,Male,Strength,Strength,58,6.9,6.8,233,Medium,61,54,5.2,8,2.5,8.3
1217,26,5,4,33,Male,Strength,Strength,76,6.7,7.2,168,Medium,59,56,4.3,5.8,1.8,13.9
1217,27,6,4,33,Male,Strength,Yoga,50,2.6,6.3,176,Low,57,61,5.7,1.7,3.1,27.1
1217,28,7,4,33,Male,Strength,Yoga,62,3.9,8.3,0,Medium,60,62,4.7,2.3,2.9,56.1
1218,1,1,1,25,Female,Endurance,Cardio,86,5.7,8.3,0,Low,49,82,5.5,1.7,6.7,96.1
1218,2,2,1,25,Female,Endurance,HIIT,25,8.7,7.2,252,Medium,47,76,3.2,5.4,6,77
1218,3,3,1,25,Female,Endurance,Cardio,48,4.7,6.6,134,Low,52,65,4.8,3,4.8,39.7
1218,4,4,1,25,Female,Endurance,HIIT,57,7.1,6.7,263,Medium,53,62,4.5,4,4,35.2
1218,5,5,1,25,Female,Endurance,Cardio,76,6.9,7.9,254,Medium,49,74,6.3,4.6,2.8,61.4
1218,6,6,1,25,Female,Endurance,Cardio,69,6.3,8.4,0,Low,48,74,7.3,5.5,3.6,64.9
1218,7,7,1,25,Female,Endurance,Rest,18,1.4,7,250,Medium,49,82,5.5,1,3.4,59.9
1218,8,1,2,25,Female,Endurance,HIIT,10,10,7.7,282,Medium,51,77,6.3,8.1,3.8,65.3
1218,9,2,2,25,Female,Endurance,Cardio,73,8,6.6,145,Medium,51,62,4.7,6.1,4.3,31.4
1218,10,3,2,25,Female,Endurance,HIIT,29,9.3,7.3,0,High,55,53,2.7,8.1,4,7.9
1218,11,4,2,25,Female,Endurance,Cardio,71,5,6.7,166,Medium,56,48,4.8,5.5,1.4,0
1218,12,5,2,25,Female,Endurance,Cardio,70,6.2,7.8,127,Medium,54,74,4,6.5,2.2,40.7
1218,13,6,2,25,Female,Endurance,Cardio,29,5.5,7.3,189,Medium,51,66,5.5,4.5,2.9,37.8
1218,14,7,2,25,Female,Endurance,Rest,26,1.7,7.6,0,Low,52,75,6.1,1.7,4.5,52.8
1218,15,1,3,25,Female,Endurance,Cardio,72,5.8,7.5,0,Medium,54,64,7,5.6,1.9,36
1218,16,2,3,25,Female,Endurance,Cardio,74,5.6,6.2,0,Medium,55,61,5,5.5,2.6,14.1
1218,17,3,3,25,Female,Endurance,HIIT,33,7.4,7.6,0,Medium,54,58,6.1,6.7,3.4,44.6
1218,18,4,3,25,Female,Endurance,HIIT,36,9.6,8,291,Medium,51,68,4.7,7.5,2.9,27.9
1218,19,5,3,25,Female,Endurance,HIIT,37,7.4,7.5,231,Medium,55,66,3.9,5.8,2.3,42.2
1218,20,6,3,25,Female,Endurance,Cardio,73,6.4,8,263,Medium,52,66,6.8,5,2,50.6
1218,21,7,3,25,Female,Endurance,Yoga,61,4.3,7.2,195,Medium,53,66,4.6,5.7,2.7,29.4
1218,22,1,4,25,Female,Endurance,HIIT,38,6.3,7.7,180,Medium,53,60,5.5,4.2,3.7,37.4
1218,23,2,4,25,Female,Endurance,Cardio,92,4,7.9,186,Medium,51,76,4.7,2.9,4.3,60.6
1218,24,3,4,25,Female,Endurance,HIIT,26,6.9,8.1,166,Medium,48,73,6.9,5.1,4.8,46.3
1218,25,4,4,25,Female,Endurance,Cardio,66,4.2,8.4,221,Low,51,70,5.7,2.5,5.6,79.1
1218,26,5,4,25,Female,Endurance,Cardio,90,5.1,6.8,205,Medium,52,69,5,3.5,4.7,41
1218,27,6,4,25,Female,Endurance,Cardio,68,4,7.3,165,Low,51,76,6.1,1.7,5.3,64.8
1218,28,7,4,25,Female,Endurance,Rest,31,1.2,8.2,189,Low,46,80,7.3,1.5,5.5,68.7
1219,1,1,1,23,Female,Team Sport,HIIT,37,7.9,7.8,213,Medium,57,95,5.2,2.8,5.5,100
1219,2,2,1,23,Female,Team Sport,Strength,62,7,7.5,0,Medium,60,83,5.1,4.4,5.1,63.3
1219,3,3,1,23,Female,Team Sport,HIIT,47,9.7,9.5,202,Low,59,93,6.5,5.1,7.1,100
1219,4,4,1,23,Female,Team Sport,HIIT,41,8.4,7.8,256,Low,63,76,6.3,5.6,4,67.3
1219,5,5,1,23,Female,Team Sport,Strength,47,7.5,7.3,323,High,63,64,4.9,6.1,2.2,35
1219,6,6,1,23,Female,Team Sport,Cardio,72,5.2,6.7,156,Medium,64,75,6.1,5.8,4,30.7
1219,7,7,1,23,Female,Team Sport,Yoga,43,3.4,8.4,145,Low,59,85,6.7,2.8,6.5,95.1
1219,8,1,2,23,Female,Team Sport,Cardio,85,6,7.4,0,High,62,67,3.3,5.1,4.1,37.4
1219,9,2,2,23,Female,Team Sport,Strength,86,7.6,7.4,0,High,64,67,5.8,7.2,3.8,40.9
1219,10,3,2,23,Female,Team Sport,Cardio,92,6.8,8.7,224,Medium,61,84,6.3,6.4,3.1,85.5
1219,11,4,2,23,Female,Team Sport,HIIT,39,8.4,7.4,259,Medium,63,80,5.7,6.3,2.4,67.8
1219,12,5,2,23,Female,Team Sport,Strength,59,7.2,7.8,339,Medium,62,80,6.3,6.1,1.8,52.1
1219,13,6,2,23,Female,Team Sport,Rest,24,1.2,8.1,191,High,63,87,6.2,1,3.4,83.2
1219,14,7,2,23,Female,Team Sport,Rest,10,1.2,7.3,132,Medium,63,77,3.9,1.6,2.8,51.3
1219,15,1,3,23,Female,Team Sport,Strength,93,8.2,6.5,222,Medium,62,67,4.2,7.9,2.5,11.1
1219,16,2,3,23,Female,Team Sport,Strength,79,7.7,6.6,387,Medium,66,70,3.4,7.8,2.3,27
1219,17,3,3,23,Female,Team Sport,Strength,69,9.4,8.1,274,Medium,63,78,5.5,7.7,2,51.8
1219,18,4,3,23,Female,Team Sport,Strength,77,10,6.8,352,Medium,67,66,4.5,9.4,1,13.7
1219,19,5,3,23,Female,Team Sport,HIIT,29,8.9,,328,High,67,61,1.6,7.9,1,0
1219,20,6,3,23,Female,Team Sport,Cardio,57,6.9,7.7,0,Medium,61,76,5.3,6.5,2.9,45.7
1219,21,7,3,23,Female,Team Sport,Rest,10,2.7,6.9,0,Medium,64,82,4.7,3.4,2.3,40.1
1219,22,1,4,23,Female,Team Sport,HIIT,36,6.7,6.9,0,High,70,64,5.1,6.5,2.6,33.1
1219,23,2,4,23,Female,Team Sport,Strength,63,5.1,6.8,266,Medium,59,81,6.2,4.6,1.5,37.7
1219,24,3,4,23,Female,Team Sport,Strength,71,7.5,8.1,197,High,66,67,5.8,7.2,3,39.8
1219,25,4,4,23,Female,Team Sport,Strength,65,6.6,8.3,0,Medium,61,70,5,6.2,2.3,48.5
1219,26,5,4,23,Female,Team Sport,Cardio,76,5.2,7,129,Low,64,75,6.5,4,3.4,47.9
1219,27,6,4,23,Female,Team Sport,Cardio,80,6.2,7.9,193,Low,61,78,5.7,5.3,2.3,52.6
1219,28,7,4,23,Female,Team Sport,Yoga,37,3.4,8.3,161,Low,61,86,6.2,3.5,4.8,86.9
1220,1,1,1,25,Male,Combat,HIIT,45,8.2,7.4,235,Low,60,77,5.8,2.7,7.5,82.1
1220,2,2,1,25,Male,Combat,HIIT,30,7.3,7.3,194,Low,59,77,6.8,4.6,4.8,70.7
1220,3,3,1,25,Male,Combat,HIIT,41,7.8,8.7,246,Low,60,75,8,3.9,4.6,94.8
1220,4,4,1,25,Male,Combat,HIIT,47,9.3,6.8,227,Medium,63,64,5.1,6.9,4.4,38.8
1220,5,5,1,25,Male,Combat,HIIT,47,8.8,7.6,296,Medium,62,63,5.3,9.9,2,48.5
1220,6,6,1,25,Male,Combat,Cardio,72,5.6,7.8,227,Medium,64,56,4.9,5.3,1.8,25.2
1220,7,7,1,25,Male,Combat,Rest,22,3.1,9.3,200,Medium,60,83,7.3,3,5.6,97.8
1220,8,1,2,25,Male,Combat,Strength,76,7.4,8.2,0,Medium,65,67,3.8,5.1,2.4,39.3
1220,9,2,2,25,Male,Combat,HIIT,17,9.7,6.5,0,Medium,64,56,5.6,8,3.1,1.9
1220,10,3,2,25,Male,Combat,Strength,54,7.8,6.5,314,Medium,66,62,5.6,8.7,1,10.2
1220,11,4,2,25,Male,Combat,Cardio,67,8,6.3,352,High,67,46,2.2,6,1,0
1220,12,5,2,25,Male,Combat,Strength,49,8.2,7.3,282,High,67,55,5.6,5.8,1,16.2
1220,13,6,2,25,Male,Combat,Yoga,52,3.5,6.5,165,Medium,65,63,2.8,3.7,3.1,20.3
1220,14,7,2,25,Male,Combat,Yoga,51,3.3,7.5,336,Medium,63,64,5.1,2.5,1.2,28.3
1220,15,1,3,25,Male,Combat,HIIT,36,9.4,7.6,0,Medium,65,59,5.5,8.8,1.1,13.2
1220,16,2,3,25,Male,Combat,HIIT,34,8.8,7.1,219,Medium,63,57,4.4,7.6,1,23.4
1220,17,3,3,25,Male,Combat,Strength,78,6.8,7.7,312,High,66,58,2.9,4.8,1,23
1220,18,4,3,25,Male,Combat,HIIT,42,9.7,7.7,323,Medium,65,64,5.6,8.3,1,24.2
1220,19,5,3,25,Male,Combat,HIIT,34,8.9,8.1,281,Medium,66,70,4.9,8.7,1.2,59.2
1220,20,6,3,25,Male,Combat,Cardio,66,6.2,9.1,0,Medium,60,71,6.6,4.9,3.1,56
1220,21,7,3,25,Male,Combat,Rest,19,1.6,7,154,Medium,63,71,3.8,2.1,3,24.8
1220,22,1,4,25,Male,Combat,Strength,65,6,8,0,Medium,59,73,5.5,5,2.4,52.8
1220,23,2,4,25,Male,Combat,Strength,95,6,7.3,169,Medium,60,65,4.3,4.2,4.2,36.9
1220,24,3,4,25,Male,Combat,HIIT,18,8.5,8.1,0,Medium,59,72,5.8,8.9,3.2,49.5
1220,25,4,4,25,Male,Combat,Strength,54,6.5,7.6,0,Low,62,68,5.2,5.2,2.7,51.7
1220,26,5,4,25,Male,Combat,Strength,52,7.8,7.5,247,Low,61,71,5.8,6.9,3,64.6
1220,27,6,4,25,Male,Combat,Rest,23,1,7.1,234,Low,62,73,5.4,1.6,4.9,44.8
1220,28,7,4,25,Male,Combat,Rest,23,2,8.4,112,Low,59,75,6.9,2.1,6.1,80.8
1221,1,1,1,27,Female,Mixed,Cardio,63,5.5,8.7,210,Medium,61,74,5.8,3.1,9.5,86.3
1221,2,2,1,27,Female,Mixed,Cardio,81,5.3,6.8,289,Medium,64,64,5.7,4,6.8,45.8
1221,3,3,1,27,Female,Mixed,Strength,69,8.9,6.4,203,Medium,67,63,5.4,5.8,2.1,54.1
1221,4,4,1,27,Female,Mixed,Cardio,81,5.1,8,80,Medium,65,65,5.1,2.5,5,38
1221,5,5,1,27,Female,Mixed,Strength,79,5,,320,Medium,64,65,6.1,3.5,4.2,23.7
1221,6,6,1,27,Female,Mixed,Rest,10,1,,198,Low,60,75,5.6,1,5.4,56.3
1221,7,7,1,27,Female,Mixed,Yoga,63,1.4,7.3,255,Medium,66,65,5.1,1.7,3.1,32.4
1221,8,1,2,27,Female,Mixed,HIIT,20,8,7.3,270,Medium,63,63,4.8,4,4.3,45.2
1221,9,2,2,27,Female,Mixed,Strength,68,6.8,8.1,0,Low,64,68,8,4.5,7,73.4
1221,10,3,2,27,Female,Mixed,Strength,64,7.6,7,0,Medium,70,59,4.4,5.9,4.5,27.7
1221,11,4,2,27,Female,Mixed,HIIT,35,7,6.6,273,High,66,51,2.8,7.4,1,0
1221,12,5,2,27,Female,Mixed,Cardio,56,7.3,8.3,205,Low,62,76,6.2,5.6,3.1,71.3
1221,13,6,2,27,Female,Mixed,Cardio,82,4.6,6.8,195,Medium,66,63,5.2,4.1,4.3,28
1221,14,7,2,27,Female,Mixed,Rest,10,1.5,7,208,Medium,63,65,5.7,3.5,2.9,41.3
1221,15,1,3,27,Female,Mixed,Cardio,79,6.4,6,353,High,71,45,3.5,6.4,1.4,0
